5181	Maria Callas	An opera begins long before the curtain goes up and ends long after it has come down. It starts in my imagination, it becomes my life, and it stays part of my life long after I've left the opera house.
5182	Maria Callas	I was always too mature for my age - and not very happy. I had no young friends. I wish I could go back to those days. If I could only live it all again, how I would play and enjoy other girls. What a fool I was.
5183	Maria Cantwell	Because you want to have competition to drive down the price. You want innovation. You have the ability to get people to agree that it's worth having a public plan. You could get private insurers to cover this population, but you couldn't without giving the population leverage in the marketplace.
5184	Maria Cantwell	Taxpayers have put more than $24 trillion on the line to resuscitate Wall Street after the economic meltdown of last year. With the help of this massive taxpayer support, the nation's largest banks are posting record profits.
5185	Maria Cantwell	It appears that Wall Street is not acting as a force for economic expansion, providing access to capital for companies that make things. Rather, it seems, Wall Street is using government bailouts to lever up.
5186	Maria Cantwell	Everybody says they want to have private providers and we're saying fine. Let the states negotiate on behalf of a population in your state to drive down your costs. Don't just give subsidies to insurance companies for expensive insurance.
5187	Marian Wright Edelman	To all those mothers and fathers who are struggling with teen-agers, I say, just be patient: even though it looks like you can't do anything right for a number of years, parents become popular again when kids reach 20.
5188	Marian Wright Edelman	We must not, in trying to think about how we can make a big difference, ignore the small daily differences we can make which, over time, add up to big differences that we often cannot foresee.
5189	Marian Wright Edelman	So much of the deep lingering sadness over President Kennedy's assassination is about the unfinished promise: unspoken speeches, unfulfilled hopes, the wondering about what might have been.
5190	Marian Wright Edelman	The Declaration of Independence was always our vision of who we wanted to be, our ideal of freedom and justice, how we were going to be different, and what the American experiment was going to be about.
5191	Marian Wright Edelman	Hunger and malnutrition have devastating consequences for children and have been linked to low birth weight and birth defects, obesity, mental and physical health problems, and poorer educational outcomes.
5192	Marian Wright Edelman	It was very clear to me in 1965, in Mississippi, that, as a lawyer, I could get people into schools, desegregate the schools, but if they were kicked off the plantations - and if they didn't have food, didn't have jobs, didn't have health care, didn't have the means to exercise those civil rights, we were not going to have success.
5193	Marian Wright Edelman	If we think we have ours and don't owe any time or money or effort to help those left behind, then we are a part of the problem rather than the solution to the fraying social fabric that threatens all Americans.
5194	Marian Wright Edelman	I feel very lucky to have grown up having interaction with adults who were making change but who were far from perfect beings. That feeling of not being paralyzed by your incredible inadequacy as a human being, which I feel every day, is a part of the legacy that I've gotten from so many of the adult elders.
5195	Marianne Faithfull	When you are 18, 19, 20, you're used to being photographed all the time, in a certain way. So, the narcissism becomes almost out of control. And the way that young women are photographed, they become addicted to this feedback of the image.
5196	Marianne Faithfull	I was anorexic in the '60s and '70s, although it wasn't called anorexia then. I thought people would be nicer to me if I looked very small and delicate, so food wasn't high on my agenda. But it is now.
5197	Marianne Faithfull	Working with David Bowie was very interesting, but I couldn't surrender to it. I should have let him produce a record for me, but I'm very perverse in some ways. He's brilliant, but the entourage were rather daunting.
5198	Marianne Faithfull	My story is really an affirmation of my strength and my luck. To live with a great artist like Ted Hughes or Mick Jagger is a very, very destructive role for a woman trying to be herself. In fact, it can't be done.
5199	Marianne Faithfull	The food that's never let me down in life is porridge, especially with milk and maple syrup, which is delicious. Paris isn't a porridge place, but I can buy it in London when I'm there and bring it back with me.
5200	Marianne Faithfull	To be diagnosed with cancer was a frightening thing, and my first reaction was sheer panic, but I was really fortunate that the cancer was caught at such an early stage that I didn't need chemo or radiotherapy. But I know that cancer is a chronic condition, and once you've had it, you're on the list, because it can come back.
5201	Marianne Williamson	Relationships are eternal. The 'separation' is another chapter in the relationship. Often, letting go of the old form of the relationship becomes a lesson in pure love much deeper than any would have learned had the couple stayed together.
5202	Marianne Williamson	The new midlife is where you realize that even your failures make you more beautiful and are turned spiritually into success if you became a better person because of them. You became a more humble person. You became a more merciful and compassionate person.
5203	Marianne Williamson	Old Newtonian physics claimed that things have an objective reality separate from our perception of them. Quantum physics, and particularly Heisenberg's Uncertainty Principle, reveal that, as our perception of an object changes, the object itself literally changes.
5204	Marianne Williamson	Ironically, it is when we identify with our spirits rather than our bodies that we are most powerful on the material plane. Our overidentification with the world does not give us power within the world so much as it diminishes our power here. It makes us frightened and nervous and full of anxiety.
5205	Marianne Williamson	In every advanced mammalian species that survives and thrives, a common anthropological characteristic is the fierce behavior of the adult female of the species when she senses a threat to her cubs. The lioness, the tigress and the mama bear are all examples.
5206	Marianne Williamson	One day I looked at something in myself that I had been avoiding because it was too painful. Yet once I did, I had an unexpected surprise. Rather than self-hatred, I was flooded with compassion for myself because I realized the pain necessary to develop that coping mechanism to begin with.
5207	Marilyn Ferguson	No one can persuade another to change. Each of us guards a gate of change that can only be opened from the inside. We cannot open the gate of another, either by argument or emotional appeal.
5208	Marilyn Ferguson	Fear is a question: What are you afraid of, and why? Just as the seed of health is in illness, because illness contains information, your fears are a treasure house of self-knowledge if you explore them.
5209	Marilyn Ferguson	The brain's calculations do not require our conscious effort, only our attention and our openness to let the information through. Although the brain absorbs universes of information, little is admitted into normal consciousness.
5210	Marilyn Hacker	Of the individual poems, some are more lyric and some are more descriptive or narrative. Each poem is fixed in a moment. All those moments written or read together take on the movement and architecture of a narrative.
5211	Marilyn Hacker	The pleasure that I take in writing gets me interested in writing a poem. It's not a statement about what I think anybody else should be doing. For me, it's an interesting tension between interior and exterior.
5212	Marilyn Hacker	We sometimes received - and I would read - 200 manuscripts a week. Some of them were wonderful, some were terrible; most were mediocre. It was like the gifts of the good and bad fairies.
5213	Marilyn Hacker	When you translate poetry in particular, you're obliged to look at how the writer with whom you're working puts together words, sentences, phrases, the triple tension between the line of verse, the syntax and the sentence.
5214	Marilyn Hacker	I've been an inveterate reader of literary magazines since I was a teenager. There are always discoveries. You're sitting in your easy chair, reading; you realize you've read a story or a group of poems four times, and you know, Yes, I want to go farther with this writer.
5215	Marilyn Manson	All the seven deadly sins are man's true nature. To be greedy. To be hateful. To have lust. Of course, you have to control them, but if you're made to feel guilty for being human, then you're going to be trapped in a never-ending sin-and-repent cycle that you can't escape from.
5216	Marilyn Manson	In any story, the villain is the catalyst. The hero's not a person who will bend the rules or show the cracks in his armor. He's one-dimensional intentionally, but the villain is the person who owns up to what he is and stands by it.
5217	Marilyn Manson	Don't ever empty the bucket of mystery. Never let people define what you do. It's not about zigging when you should zag. It's not about doing something unprecedented and unpredictable. It's just about never being a word, or something that is not in the process of transformation.
5218	Marilyn Manson	I care about the people I know and love the most, but I also care about what the people I don't know think in the sense that I want them to think and understand me in a certain way. I don't base my life around either one, and I don't change the way I live to please either set of people, but I do care.
5219	Marilyn Manson	Marilyn Monroe wasn't even her real name, Charles Manson isn't his real name, and now, I'm taking that to be my real name. But what's real? You can't find the truth, you just pick the lie you like the best.
5220	Marilyn Manson	Growing up going to Christian school and the concept that you're born a sinner and you don't really have a choice to change who you are has been hammered into my head and created the entire reason why I made art and made a band and made records called 'Antichrist Superstar.'
5221	Marilyn Manson	The burden of originality is one that most people don't want to accept. They'd rather sit in front of the TV and let that tell them what they're supposed to like, what they're supposed to buy, and what they're supposed to laugh at.
5222	Marilyn Monroe	I'm selfish, impatient, and a little insecure. I make mistakes, I'm out of control, and at times hard to handle. But if you can't handle me at my worst, then you sure as hell don't deserve me at my best.
5223	Marilyn Monroe	Experts on romance say for a happy marriage there has to be more than a passionate love. For a lasting union, they insist, there must be a genuine liking for each other. Which, in my book, is a good definition for friendship.
5224	Marilyn Monroe	There is a need for aloneness, which I don't think most people realise for an actor. It's almost having certain kinds of secrets for yourself that you'll let the whole world in on only for a moment, when you're acting. But everybody is always tugging at you. They'd all like sort of a chunk of you.
5225	Marilyn Monroe	Sometimes I've been to a party where no one spoke to me for a whole evening. The men, frightened by their wives or sweeties, would give me a wide berth. And the ladies would gang up in a corner to discuss my dangerous character.
5226	Marilyn Monroe	I used to think as I looked out on the Hollywood night, 'There must be thousands of girls sitting alone like me dreaming of being a movie star.' But I'm not going to worry about them. I'm dreaming the hardest.
5227	Marin Ireland	My favorite thing to hear from people is, 'I left the theater and couldn't stop thinking about it.' You want your work to have an impact after they leave the theater. It's the equivalent of leaving a musical humming a show tune.
5228	Marin Ireland	When you're trying to look pretty, it's a lot easier to compare you to other people. I always felt intimidated in pilot season trying to audition for 'the girlfriend.' Whereas when it's like, 'you're auditioning for the part of this meth addict, trailer park whatever,' it's like, 'Great!'
5229	Marin Ireland	I have a really hard time watching gory stuff and horror movies. I have said no to some horror movie things. I wouldn't rule it out; I could probably be convinced to do one. But sometimes, I just get ill.
5230	Marin Ireland	As actors, you like to think about the luxury of having choices in your career, but for the most part you kind of take whatever comes your way and hope that you carved out something that you're proud of in the end.
5231	Marin Ireland	It's such a luxury as an actor to think of your career as something you're choosing for yourself, because so much of the time as an actor you're just hoping that exciting projects come your way.
5232	Marin Ireland	The thing I respond to the most is just great writing, interesting characters. I like to think that there is something fun about playing a character that has a lot of authority in her own life.
5233	Marina Abramovic	You see, what is my purpose of performance artist is to stage certain difficulties and stage the fear the primordial fear of pain, of dying, all of which we have in our lives, and then stage them in front of audience and go through them and tell the audience, 'I'm your mirror; if I can do this in my life, you can do it in yours.'
5234	Marina Abramovic	When I was 14, I thought I looked terrible. I wore these typical Slavic shoes with metal bottoms so you could always hear me coming and this really ugly princess skirt and blouse with the top button closed. I had a boy haircut, a baby face covered with pimples, and a really big nose.
5235	Marina Abramovic	I was friends with Susan Sontag the last four years of her life. She had this amazing charisma and so much energy, but she had a sad little funeral in Montparnasse in Paris. It was rainy. It was all wrong. And I was thinking, 'God, she loved life so much.'
5236	Marina Abramovic	The big problem of our modern society is that we feel that we are separated from the nature. But it's just the opposite. We are interrelated and our DNA is the same. And only when human beings understand that, the nature will not be obstacle.
5237	Marina Abramovic	Happiness is such a good state, it doesn't need to be creative. You're not creative from happiness, you're just happy. You're creative when you're miserable and depressed. You find the key to transform things. Happiness does not need to transform.
5238	Marina Abramovic	Today, our attention is less than the television advertisement. We're looking at six or seven problems constantly. We're living in the disturbed societies of cities. I think modern technology is one of the worst things human beings have invented.
5239	Marina Abramovic	If you're a baker, making bread, you're a baker. If you make the best bread in the world, you're not an artist, but if you bake the bread in the gallery, you're an artist. So the context makes the difference.
5240	Marina Abramovic	To control the breathing is to control the mind. With different patterns of breathing, you can fall in love, you can hate someone, you can feel the whole spectrum of feelings just by changing your breathing.
5241	Marina Abramovic	You know how you feel somebody looking at you, and you turn, and somebody actually is? It's the same at an art gallery. You're looking at one portrait, turn around, and there is a work of art directly behind you. Because it's all energy. Every single thing has energy.
5242	Marina Abramovic	It's very important that young artists push boundaries, because sometimes you have this urge to do something - like the impulsive and dangerous urges I had as a child - and if you don't follow through with it you might miss out on a developmental experience.
5243	Marina Abramovic	I used to have a recurring dream where I was at a party in a country house, surrounded by the same people each evening. Everyone would be singing and dancing and after a while I came to know the people; though, of course, they never really existed.
5244	Mario Balotelli	There are two metaphors for Mario the person and not Mario the footballer. I think I am a man, but I don't believe I need to say it. But I could also be Peter Pan because I do things my own way and I am free. So, yes, maybe I should say that I am Peter Pan - although I am much more of a man.
5245	Mario Balotelli	Even if I don't always behave as I should, this still doesn't explain why so many people have something against me. But you know how it is. A lot of people vent themselves by coming to the stadium to yell at me. I hope it's not racism. I tell myself that it's not racism; it's because I'm tough, and I repeat this to myself.
5246	Mario Balotelli	Sometimes in football you deserve to win but lose. Other times you deserve to lose or draw but you win. That is the game, and it's why I've always said you should never try to predict anything in football, especially in Europe.
5247	Mario Balotelli	I turn to someone, I'm not sure, to God I think, but I never ask for anything. I would never pray to win a title; it makes no sense. I've never understood those who pray before a match. I simply give thanks for what I have received.
5248	Mario Cantone	I knew the full 'Judy Garland Carnegie Hall' double album set at age 2. And then my mother wondered why I was gay. I was like, 'Are you nuts? You would make me get on the table to sing Judy Garland songs and you're upset?'
5249	Mario Cantone	In the '70s, the gay movement was really making strides. Huge strides. And then AIDS came along and slapped a judgment on it all and the Right Wing religious movement was like, 'See. This is why, we told you.' And it pushed back the movement 30 years.
5250	Mario Gabelli	How can you allow the trading companies to locate computers closer to exchanges and flash millions of bids to give an unfair advantage?... Even professionals are losing faith in some aspects of the system.
5251	Mario Gabelli	The free market is at its best when everybody works in a fish bowl and tells you their point of view... The hedge funds and portfolio managers have a right to do this... We've muted the analysts and their presence in the system.
5252	Mark Addy	One of the differences between HBO and other television is that they demand the same coverage that you would have in a feature film. We need to have all the shots in order to make it as rich and as stunning as it looks. We can't cut any corners.
5253	Mark Canton	I am fortunate enough to have worked on, and continue to work on, evolutionary movies in all formats from just simple good story telling, which still matters most of all, to CG movies to tent-pole size 3D movies, and genre 3D movies like 'Piranha 3D.'
5254	Mark Canton	Being involved in movies is my passion. What's gotten me off the mat is the sense of the child in all of us. I feel like the same guy as I did back in the mail room, but with more wisdom, from the depths of experience to the heights.
5255	Mark Canton	The grand scale and immersive nature of The IMAX Experience gives 'Spiderwick' a brand new level of excitement. In IMAX theatres, fans will be drawn into the movie even further and feel as if they are actually part of the story.
5256	Mark Canton	To be honest, I found the 3D in 'Avatar' to be inconsistent and while ground breaking in many respects, sometimes I thought it overwhelmed the storytelling. Technology aside, I wish 'Avatar' had been more original in its storytelling.
5257	Mark Edwards	The turning point for me was when the Supreme Court installed Bush in 2000, even though he got half a million votes less nationally than Gore. It was nothing more than a bloodless coup and that's when I really started paying attention.
5258	Mark Edwards	At the time I attempted to purchase the rights back for the 3 Homestead records, but the owner demanded an outrageous sum in the neighborhood of $10,000, about 10 times more money than I could get my hands on at the time.
5259	Mark Edwards	In my mid 30's, after a decade or so of giving full time to the music thing and finding myself with about $10 in the bank and no assets other than my musical equipment, I realized I needed to get serious about making a living.
5260	Mark Edwards	I followed most of the 80's bands into the 90's as most of those folks who hadn't moved away were all still active. However, there was a point when I lost track of the new bands coming up.
5261	Mark Gatiss	Fear is an underrated emotion. And that's why I think it's very dangerous to try and cosset children from it. A healthy scare is as good as as a healthy laugh. In fact, they're two sides of the same coin. There is a desire to shield from the knocks and bumps of reality.
5262	Mark Gatiss	The question I ask myself is: have I really just become a squeamish middle-aged man, or has something happened to the horror genre that shows a growing appetite for watching torture, or at least a desire to explore it on film? And if so, why would that be? I can't pretend I know. I just know I don't like it.
5263	Mark Gatiss	I think one of the few faults in Dickens is that mostly his lead characters are blanks - who is David Copperfield, who is Oliver Twist? And yet he takes such joy in populating the rest of his novels with these fantastic, grotesque people like Pecksmith and so on.
5264	Mark Gatiss	The thing is, horror is a big part of 'Sherlock Holmes.' Doyle also wrote a lot of great horror stories, so there's a lot more horror in 'Holmes' that people possibly think of. There's a lot of curses and mysticism and real scares.
5265	Mark Gatiss	Grooming-wise, it is now a constant battle as I progressively turn into my father. I have to keep on top of ear and nose hair - things you never believe will happen to you. Suddenly I have a shaving brush in my ear and I don't know where it's come from, and the more hair I take the out, the more it surges back.
5266	Mark Gatiss	When I was seven or eight, I was bought a fantastic book called 'The Movie Treasury of Horror Movies' by Alan G. Frank; it became my bible. It's packed full of the most amazing photos and is still fantastic to look at.
5267	Mark Haddon	I really like the idea of being a bit unpredictable. I'm known for being a nice, easy-going person with a straightforward exterior. So I think a bit of me wants to be sort of sly and devious.
5268	Mark Haddon	Most adults, unlike most children, understand the difference between a book that will hold them spellbound for a rainy Sunday afternoon and a book that will put them in touch with a part of themselves they didn't even know existed.
5269	Mark Haddon	I have very fond memories of swimming in Walden Pond when we lived in Boston. You'd swim past a log and see all these turtles sunning themselves. Slightly disturbing if you thought about how many more were swimming around your toes, but also rather wonderful.
5270	Mark Haddon	I don't remember deciding to become a writer. You decide to become a dentist or a postman. For me, writing is like being gay. You finally admit that this is who you are, you come out and hope that no one runs away.
5271	Mark Haddon	With English literature, if you do a bit of shonky spelling, no one dies, but if you're half-way through a maths calculation and you stick in an extra zero, everything just crashes into the ravine.
5272	Mark Haddon	I am really interested in eccentric minds. It's rather like being fascinated by how cars work. It's really boring if your car works all the time. But as soon as something happens, you get the bonnet up. If someone has an abnormal or dysfunctional state of mind, you get the bonnet up.
5273	Mark Haddon	As a teenager, I was always this strange mixture of kind of vice-captain of the rugby team and sensitive artist type the rest of the time. I was sent away to this public school in the middle of nowhere, and I think we managed to completely miss out on normal youth culture.
5274	Mark Haddon	I am atheist in a very religious mould. I'm always asking myself the big questions. Where did we come from? Is there a meaning to all of this? When I find myself in church, I edit the hymns as I sing them.
5275	Mark Haddon	Humour and high seriousness... Perfect bedfellows, I think. Though I usually phrase it in terms of comedy and darkness. Comedy without darkness rapidly becomes trivial. And darkness without comedy rapidly becomes unbearable.
5276	Mark Haddon	There was a time in my life when I was going in and out of houses that were extraordinarily different - from a working-class terrace in Northampton to the homes of friends who were really very wealthy. It was quite an odd position to be in, I realise looking back, and quite a nice one.
5277	Mark Haddon	A lot of roles for people with disabilities are quite patronising. It's a real pity when they are just used to give dull PC kudos to a drama, or when they're wheeled on in a tokenistic way without any real involvement in the plot.
5278	Mark Haddon	I suffer depression only in the sense that I am a writer. We don't have proper jobs to go to. We are on our own all day. Show me a writer who doesn't get depressed: who has a completely stable mood. They'd be a garage mechanic or something.
5279	Mark Haddon	There's something rather wonderful about the fact that Oxford is a very small city that contains most of the cultural and metropolitan facilities you could want, in terms of bookshops, theatre, cinema, conversation. But it's near enough to London to get here in an hour, and it's near enough to huge open spaces without which I would go insane.
5280	Mark Hadlow	After 'The Hobbit,' I have no idea if things will change. I suspect if I still want to act I will have to put in the hard yards, not rest on my laurels. A lot of it is right place, right time, but I enjoy the challenge, constantly refining my craft, not taking it too seriously but never taking it for granted.
5281	Mark Hadlow	I read 'The Hobbit' while at school. It was OK; can't really remember too much from there, other than the fact I was 10! I never read it again until the script for the film, but it has to be an amazing story when you know Sir Peter Jackson has made three films out of it.
5282	Mark Hadlow	Relaxing is important; I would like to do more! Golf is a pretty good attempt, but good television, I find, is a great way to chill out and let it do the thinking for you. As long as the programme has got some substance and is well made, happy as a par round of 72!
5283	Mark Hamill	In high school, I had to hide my comic book side, my nerd side from the civilian world so they wouldn't categorize me. They would try to marginalize me for what I like. I tried to give it up, believe me. I tried to kick the habit. But there's too much I liked about it to give it up completely.
5284	Mark Hamill	One of the things that I love about voiceover is that it's a situation where - because you're not encumbered by being seen - it's liberating. You're able to make broad choices that you would never make if you were on camera.
5285	Mark Hamill	I love ensemble pieces, I love being a part of the entire tapestry of a piece, but I think character actors do have a lot more fun, and there's a versatility involved that's challenging and fun, to come up to speed and do what's required of you.
5286	Mark Hamill	I love the fact that, one time, my face was on the back of a cereal box - probably 3-CPO's - and it was a mask where you cut out the eye holes and put a string through the side. It makes me feel like I'm 11 years old all over again.
5287	Mark Hamill	When I was involved with 'Star Wars,' I was very interested in all the backstories, and I used to pepper George with all kinds of questions about anything that crossed my mind, because I was very, very into it. But when the job came to an end, I had to move on.
5288	Mark Hamill	At the last Celebration I spoke before an auditorium full of people and I could just feel the affection and the positive feelings that they were exuding. It was actually moving. I remember thinking, 'I'm not worthy,' because 'Star Wars' is so much bigger than all of us.
5289	Mark Hamill	I debated in high school! If you told things that weren't true or just made things out of whole cloth, you were penalized. It's too bad they don't apply the same standards to presidential candidates as they do to high school students.
5290	Mark Indelicato	I think that androgyny is so amazing. Men's shows I can look at and say, 'I would wear that.' But there's things I see at Nina Ricci, and I'm like, 'They need to make that in men's,' or 'I want those pants.' Everything is inspiring.
5291	Mark Indelicato	Before I really became interested in fashion, all I would look at in a fashion magazine was the ads. It only dawned on me recently that just looking at the ads really doesn't teach you everything you need to know about the fashion world.
5292	Mark Indelicato	Fashion week is very inspiring, and you can't look at things one dimensionally. And I think that everyone who works in this industry has a very three-dimensional view of what fashion is and what art is.
5293	Mark Twain	It is by the goodness of God that in our country we have those three unspeakably precious things: freedom of speech, freedom of conscience, and the prudence never to practice either of them.
5294	Mark Z. Danielewski	I believe the structure of 'House of Leaves' is far more difficult to explain than it is to read. And while I'd like to lay claim to some extraordinary act of originality, truth is I'm only taking advantage of capabilities inherent in everyone.
5295	Mark Z. Danielewski	Even the closest relationships that I have I know could potentially fall away. That's not to speak pessimistically or negatively about those relationships. In a weird way, it's the opposite. I value them.
5296	Mark Z. Danielewski	At the breakfast table we are footnoting everything that we read. We don't recognise it as such but we encounter an article in the newspaper and then suddenly we recall that a friend had a certain comment on that particular story, a certain bit of news that we saw on the television applies to that and we immediately assemble an idea of a story.
5297	Mark Z. Jacobson	Every dollar spent on nuclear is one less dollar spent on clean renewable energy and one more dollar spent on making the world a comparatively dirtier and a more dangerous place, because nuclear power and nuclear weapons go hand in hand.
5298	Marketa Irglova	As long as I focus on what I feel and don't worry about where I'm going, it works out. Having no expectations but being open to everything is what makes wonderful things happen. If I don't worry, there's no obstruction and life flows easily. It sounds impractical, but 'Expect nothing; be open to everything' is really all it is.
5299	Marketa Irglova	Making something and sending it out into the world and then people not only responding to it but adopting it for their own and making a separate thing for it, that's beautiful. It just shows you how much you can affect other people... the butterfly effect of everything you put out into the world.
5300	Marketa Irglova	With film, it's all about the actor being able to feel the things that the character's feeling. It must do some strange things to your mind. Music I find much easier because you're being honest about where you are as a person.
5301	Marketa Irglova	I've been really aware of how important it is to me to just stay in the moment and enjoy it while it lasts. Because that's all you've got. If it ends, I'll move on to doing something else. If it lasts, great.
5302	Marketa Irglova	If I'm focusing on playing and enjoying the song, then it always goes well. I get lost in the song, and the performance is so much better. If the focus becomes not making a mistake, then it just feels rigid to me.
5303	Marketa Irglova	Some writing is a really nice solitary process, in a way, because you can be a little self-conscious around other people. If it's just you, and you're at your favorite piano, or whatever instrument, and you feel comfortable, then somehow, I always feel like it's opening a door and letting whatever is to pass through pass.
5304	Marketa Irglova	The idea of celebrity has always been very strange to me because it's taking the focus away from the music and attaching it to a person. When we put someone on a pedestal or idolize them, we're giving our own power away.
5305	Marketa Irglova	The songs, if I write alone in a room, end up being a little more quiet, a little more subdued. If I play with other musicians or percussive instruments, it might end up being a little more upbeat.
5306	Marketa Irglova	When I moved to New York, I felt very strong emotionally and mentally. Aside from touring, I'd spent a couple of years alone and because of that, I was able to go out in the world again.
5307	Marlene Dietrich	To be completely woman you need a master, and in him a compass for your life. You need a man you can look up to and respect. If you dethrone him it's no wonder that you are discontented, and discontented women are not loved for long.
5308	Martha Washington	I am determined to be cheerful and happy in whatever situation I may find myself. For I have learned that the greater part of our misery or unhappiness is determined not by our circumstance but by our disposition.
5309	Martha Washington	The greater part of our happiness or misery depends on our dispositions and not on our circumstances. We carry the seeds of the one or the other about with us in our minds wherever we go.
5310	Martin Campbell	I always look at these superhero films, and I see people hurdling towards at a hundred miles per hour, and then they get up, shake their head, and charge back at a hundred miles per hour. Nobody seems to really get injured or hurt. I don't find any threat in that. There is no tension in that whatsoever.
5311	Martin Campbell	I felt 'Quantum of Solace' completely lost its way. We were lucky on 'Casino Royale:' it was the origin story of Bond. Bond had the one and only affair that meant anything to him, and affected him throughout the rest of the series.
5312	Martin Campbell	Bond in 'Goldeneye' is pretty much a set character. To be honest, he's another version of Connery, and Connery was terrific. How many submarines can you blow up? How many control rooms are evaporating?
5313	Martin Campbell	I like pre-production and post the best. I don't like shooting at all. I find it grueling and tough, but I love post and the whole process of seeing the film finally come together. You start ironing out all the rough spots, and the really bad bits you just throw away. So from day one of post to the last day, you see nothing but improvements.
5314	Martin Campbell	I tried to get a job as a TV cameraman and they basically told me, 'You're mad, everyone wants these jobs - and if you go to England, you're doubly mad.' But I worked in abattoirs for 10 months to earn my money, then left for London. I didn't even know what a director did.
5315	Martin Campbell	The 3D thing has been abused slightly, I think. There is no question about that. 'Avatar' did it magnificently, and then, of course, there was the old 'leaping on the bandwagon' thing where there have been one or two films which, let's face it, all know look bloody awful with the 3D.
5316	Martin Campbell	With 'GoldenEye,' the franchise got locked into this legal fight. They couldn't make new Bond movies for about seven years. It was my first huge production. I figured if I did at least a yeoman-like job, it would be greeted as a complete revival of the series.
5317	Martin Campbell	You could say that Iron Man was a second-tier character, and it turned out very successfully. I simply think it's down to the movie itself, and whether people enjoy the movie, are involved in the movie, and that it entertains them. From that point of view, the movie has to stand alone.
5318	Martin Feldstein	Increased government spending can provide a temporary stimulus to demand and output but in the longer run higher levels of government spending crowd out private investment or require higher taxes that weaken growth by reducing incentives to save, invest, innovate, and work.
5319	Martin Feldstein	Thirty years ago, many economists argued that inflation was a kind of minor inconvenience and that the cost of reducing inflation was too high a price to pay. No one would make those arguments today.
5320	Martin Feldstein	Although economists have studied the sensitivity of import and export volumes to changes in the exchange rate, there is still much uncertainty about just how much the dollar must change to bring about any given reduction in our trade deficit.
5321	Martin Feldstein	A rise in the level of saving can reduce aggregate activity temporarily but only a sustained high level of saving makes it possible to have the sustained high level of business investment that contributes to the long-run growth of output.
5322	Martin Feldstein	Even if the dollar does decline during the coming months, the delays in the response of exports and imports to the more competitive dollar will mean that the increase in aggregate demand from this source may not happen for a year or more.
5323	Martin Feldstein	Homeowners who refinanced their mortgages took out cash and reduced their monthly payments at the same time. Much of the cash obtained by refinancing was spent on consumer durables, home improvements and the like.
5324	Martin Feldstein	If the Federal Reserve pursues a strong dollar at home while the dollar becomes more competitive in global markets, we can achieve both price stability and a more balanced path of economic growth.
5325	Martin Feldstein	After all, an overvalued dollar gives us the ability to buy foreign goods at lower prices. And the existing volume of exports brings more yen and euros than they would if the dollar were more competitive.
5326	Martin Feldstein	But because we in the United States finance our current account deficit by borrowing in our own currency, we can move to a more competitive dollar without the adverse effects that followed currency declines in other countries.
5327	Martin Gardner	If God creates a world of particles and waves, dancing in obedience to mathematical and physical laws, who are we to say that he cannot make use of those laws to cover the surface of a small planet with living creatures?
5328	Martin Jacques	The fact that television and tourism have made the whole world accessible has created the illusion that we enjoy intimate knowledge of other places, when we barely scratch their surface. For the vast majority, the knowledge of Thailand or Sri Lanka acquired through tourism consists of little more than the whereabouts of the beach.
5329	Martin Jacques	At the heart of globalisation is a new kind of intolerance in the West towards other cultures, traditions and values, less brutal than in the era of colonialism, but more comprehensive and totalitarian.
5330	Martin Jacques	After its defeat in the Second World War, Japan, unlike Germany, failed to show true contrition or give a fulsome apology, though it showered its neighbours, including China, with generous economic assistance. Only in 1995 did it finally offer an apology, but this was of the most limited and formulaic kind.
5331	Martin Jacques	In Formula One, the car can make a difference in a way that a driver cannot. Whereas Michael Schumacher and Ayrton Senna spent their early seasons in second-rate machinery, Hamilton walked into the equal best car on the grid. His first season none the less has, by any standards, been extraordinary.
5332	Martin Jacques	Globalisation has obliterated distance, not just physically but also, most dangerously, mentally. It creates the illusion of intimacy when, in fact, the mental distances have changed little. It has concertinaed the world without engendering the necessary respect, recognition and tolerance that must accompany it.
5333	Martin Jacques	If the truth be told, we are a society that is dripping in racism. This is not in the least surprising. For the best part of two centuries, we British ruled the waves, controlled two-fifths of the planet, and believed it was our responsibility to bring civilisation to those who allegedly lacked it.
5334	Martin Jacques	When I am back in old Blighty, I am surrounded by the old and familiar concerns: New Labour, Europe, the Middle East and the rest. If you live in Britain, you will know what I mean - except you won't, because you will take it for granted that this is what the world is all about.
5335	Martin Jacques	With the United States in slow long-term decline, how will that affect the position of English? And where will all that leave monolingual Britain? Our political leaders like to boast about how global Britain is, but when it comes to languages, it is near the bottom of the global league, together with another island state, Japan.
5336	Martin Jacques	Never underestimate the ability of political leaders to misread history on a monumental scale. The invasions of Iraq and Afghanistan have both served to hasten western decline: they have both failed to achieve their objectives and in the process demonstrated an underlying western impotence.
5337	Martin Jacques	There is a profound hypocrisy - and deep historical ignorance - when Europeans complain about the problems posed by the ethnic and religious minorities in their midst, for that is exactly what European colonial rule meant for peoples around the world.
5338	Martin Jacques	Already 2008 has proved a tumultuous year in terms of global perceptions of China, and there are still 59 days to go until the Beijing Olympics. The tragedy of the Sichuan earthquake followed hard on the heels of the riots in Tibet and the demonstrations surrounding the Olympic torch relay.
5339	Martin Jacques	Australia - not western in geography, of course, but in every other respect for sure (it certainly doesn't want to be regarded as Asian, God forbid) - loves nothing more than to throw its weight around in South-East Asia by playing peacekeeper, carrying out its role as the United States' regional policeman.
